year,country,item,unit,value,source_file,sheet
1831,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1832,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1833,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1834,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1835,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1836,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1837,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1838,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1839,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1840,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1841,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1842,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1843,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1844,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1845,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1846,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1847,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1848,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1849,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1850,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1851,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1852,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1853,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1854,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1855,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1856,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1857,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1858,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1859,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1860,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1861,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1862,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1863,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1864,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1865,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1866,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1867,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1868,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1869,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1870,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1871,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1872,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1873,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1874,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1875,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1876,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1877,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1878,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1879,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1880,Ivory Coast,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1822,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1823,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1824,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1825,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1826,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1827,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1828,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1829,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1830,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1831,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1832,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1833,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1834,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1835,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1836,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1837,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1838,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1839,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1840,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1841,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1842,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1843,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1844,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1845,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1846,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1847,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1848,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1849,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1850,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1851,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1852,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1853,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1854,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1855,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1856,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1857,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1858,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1859,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1860,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1861,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1862,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1863,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1864,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1865,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1866,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1867,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1868,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1869,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1870,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1871,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1872,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1873,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1874,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1875,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1876,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1877,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1878,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1879,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1880,Kenya,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1822,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1823,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1824,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1825,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1826,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1827,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1828,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1829,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1830,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1831,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1832,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1833,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1834,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1835,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1836,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1837,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1838,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1839,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1840,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1841,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1842,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1843,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1844,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1845,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1846,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1847,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1848,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1849,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1850,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1851,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1852,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1853,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1854,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1855,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1856,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1857,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1858,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1859,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1860,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1861,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1862,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1863,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1864,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1865,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1866,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1867,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1868,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1869,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1870,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1871,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1872,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1873,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1874,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1875,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1876,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1877,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1878,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1879,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1880,Uganda,Coffee,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1822,Egypt,Cotton,1000 MT,1.6,Exports_2.xlsx,page_678_table_1
1823,Egypt,Cotton,1000 MT,7.2,Exports_2.xlsx,page_678_table_1
1824,Egypt,Cotton,1000 MT,10,Exports_2.xlsx,page_678_table_1
1825,Egypt,Cotton,1000 MT,9.5,Exports_2.xlsx,page_678_table_1
1826,Egypt,Cotton,1000 MT,9.7,Exports_2.xlsx,page_678_table_1
1827,Egypt,Cotton,1000 MT,7.2,Exports_2.xlsx,page_678_table_1
1828,Egypt,Cotton,1000 MT,2.7,Exports_2.xlsx,page_678_table_1
1829,Egypt,Cotton,1000 MT,4.7,Exports_2.xlsx,page_678_table_1
1830,Egypt,Cotton,1000 MT,9.6,Exports_2.xlsx,page_678_table_1
1831,Egypt,Cotton,1000 MT,8.4,Exports_2.xlsx,page_678_table_1
1832,Egypt,Cotton,1000 MT,6.1,Exports_2.xlsx,page_678_table_1
1833,Egypt,Cotton,1000 MT,2.5,Exports_2.xlsx,page_678_table_1
1834,Egypt,Cotton,1000 MT,6.5,Exports_2.xlsx,page_678_table_1
1835,Egypt,Cotton,1000 MT,9.6,Exports_2.xlsx,page_678_table_1
1836,Egypt,Cotton,1000 MT,11,Exports_2.xlsx,page_678_table_1
1837,Egypt,Cotton,1000 MT,14,Exports_2.xlsx,page_678_table_1
1838,Egypt,Cotton,1000 MT,11,Exports_2.xlsx,page_678_table_1
1839,Egypt,Cotton,1000 MT,6,Exports_2.xlsx,page_678_table_1
1840,Egypt,Cotton,1000 MT,7.2,Exports_2.xlsx,page_678_table_1
1841,Egypt,Cotton,1000 MT,8.7,Exports_2.xlsx,page_678_table_1
1842,Egypt,Cotton,1000 MT,9.5,Exports_2.xlsx,page_678_table_1
1843,Egypt,Cotton,1000 MT,12,Exports_2.xlsx,page_678_table_1
1844,Egypt,Cotton,1000 MT,6.9,Exports_2.xlsx,page_678_table_1
1845,Egypt,Cotton,1000 MT,16,Exports_2.xlsx,page_678_table_1
1846,Egypt,Cotton,1000 MT,9.1,Exports_2.xlsx,page_678_table_1
1847,Egypt,Cotton,1000 MT,12,Exports_2.xlsx,page_678_table_1
1848,Egypt,Cotton,1000 MT,5.4,Exports_2.xlsx,page_678_table_1
1849,Egypt,Cotton,1000 MT,12,Exports_2.xlsx,page_678_table_1
1850,Egypt,Cotton,1000 MT,16,Exports_2.xlsx,page_678_table_1
1851,Egypt,Cotton,1000 MT,17,Exports_2.xlsx,page_678_table_1
1852,Egypt,Cotton,1000 MT,30,Exports_2.xlsx,page_678_table_1
1853,Egypt,Cotton,1000 MT,21,Exports_2.xlsx,page_678_table_1
1854,Egypt,Cotton,1000 MT,21,Exports_2.xlsx,page_678_table_1
1855,Egypt,Cotton,1000 MT,23,Exports_2.xlsx,page_678_table_1
1856,Egypt,Cotton,1000 MT,24,Exports_2.xlsx,page_678_table_1
1857,Egypt,Cotton,1000 MT,22,Exports_2.xlsx,page_678_table_1
1858,Egypt,Cotton,1000 MT,23,Exports_2.xlsx,page_678_table_1
1859,Egypt,Cotton,1000 MT,23,Exports_2.xlsx,page_678_table_1
1860,Egypt,Cotton,1000 MT,23,Exports_2.xlsx,page_678_table_1
1861,Egypt,Cotton,1000 MT,27,Exports_2.xlsx,page_678_table_1
1862,Egypt,Cotton,1000 MT,32,Exports_2.xlsx,page_678_table_1
1863,Egypt,Cotton,1000 MT,53,Exports_2.xlsx,page_678_table_1
1864,Egypt,Cotton,1000 MT,77,Exports_2.xlsx,page_678_table_1
1865,Egypt,Cotton,1000 MT,90,Exports_2.xlsx,page_678_table_1
1866,Egypt,Cotton,1000 MT,58,Exports_2.xlsx,page_678_table_1
1867,Egypt,Cotton,1000 MT,57,Exports_2.xlsx,page_678_table_1
1868,Egypt,Cotton,1000 MT,56,Exports_2.xlsx,page_678_table_1
1869,Egypt,Cotton,1000 MT,58,Exports_2.xlsx,page_678_table_1
1870,Egypt,Cotton,1000 MT,61,Exports_2.xlsx,page_678_table_1
1871,Egypt,Cotton,1000 MT,88,Exports_2.xlsx,page_678_table_1
1872,Egypt,Cotton,1000 MT,95,Exports_2.xlsx,page_678_table_1
1873,Egypt,Cotton,1000 MT,90,Exports_2.xlsx,page_678_table_1
1874,Egypt,Cotton,1000 MT,116,Exports_2.xlsx,page_678_table_1
1875,Egypt,Cotton,1000 MT,99,Exports_2.xlsx,page_678_table_1
1876,Egypt,Cotton,1000 MT,135,Exports_2.xlsx,page_678_table_1
1877,Egypt,Cotton,1000 MT,110,Exports_2.xlsx,page_678_table_1
1878,Egypt,Cotton,1000 MT,116,Exports_2.xlsx,page_678_table_1
1879,Egypt,Cotton,1000 MT,76,Exports_2.xlsx,page_678_table_1
1880,Egypt,Cotton,1000 MT,135,Exports_2.xlsx,page_678_table_1
1822,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1823,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1824,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1825,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1826,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1827,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1828,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1829,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1830,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1831,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1832,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1833,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1834,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1835,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1836,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1837,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1838,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1839,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1840,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1841,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1842,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1843,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1844,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1845,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1846,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1847,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1848,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1849,India,Cotton,1000 MT,75,Exports_2.xlsx,page_678_table_1
1850,India,Cotton,1000 MT,102,Exports_2.xlsx,page_678_table_1
1851,India,Cotton,1000 MT,115,Exports_2.xlsx,page_678_table_1
1852,India,Cotton,1000 MT,119,Exports_2.xlsx,page_678_table_1
1853,India,Cotton,1000 MT,90,Exports_2.xlsx,page_678_table_1
1854,India,Cotton,1000 MT,79,Exports_2.xlsx,page_678_table_1
1855,India,Cotton,1000 MT,108,Exports_2.xlsx,page_678_table_1
1856,India,Cotton,1000 MT,145,Exports_2.xlsx,page_678_table_1
1857,India,Cotton,1000 MT,118,Exports_2.xlsx,page_678_table_1
1858,India,Cotton,1000 MT,99,Exports_2.xlsx,page_678_table_1
1859,India,Cotton,1000 MT,157,Exports_2.xlsx,page_678_table_1
1860,India,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1861,India,Cotton,1000 MT,179,Exports_2.xlsx,page_678_table_1
1862,India,Cotton,1000 MT,215,Exports_2.xlsx,page_678_table_1
1863,India,Cotton,1000 MT,250,Exports_2.xlsx,page_678_table_1
1864,India,Cotton,1000 MT,238,Exports_2.xlsx,page_678_table_1
1865,India,Cotton,1000 MT,384,Exports_2.xlsx,page_678_table_1
1866,India,Cotton,1000 MT,186,Exports_2.xlsx,page_678_table_1
1867,India,Cotton,1000 MT,275,Exports_2.xlsx,page_678_table_1
1868,India,Cotton,1000 MT,316,Exports_2.xlsx,page_678_table_1
1869,India,Cotton,1000 MT,252,Exports_2.xlsx,page_678_table_1
1870,India,Cotton,1000 MT,262,Exports_2.xlsx,page_678_table_1
1871,India,Cotton,1000 MT,367,Exports_2.xlsx,page_678_table_1
1872,India,Cotton,1000 MT,224,Exports_2.xlsx,page_678_table_1
1873,India,Cotton,1000 MT,229,Exports_2.xlsx,page_678_table_1
1874,India,Cotton,1000 MT,284,Exports_2.xlsx,page_678_table_1
1875,India,Cotton,1000 MT,255,Exports_2.xlsx,page_678_table_1
1876,India,Cotton,1000 MT,232,Exports_2.xlsx,page_678_table_1
1877,India,Cotton,1000 MT,176,Exports_2.xlsx,page_678_table_1
1878,India,Cotton,1000 MT,151,Exports_2.xlsx,page_678_table_1
1879,India,Cotton,1000 MT,201,Exports_2.xlsx,page_678_table_1
1880,India,Cotton,1000 MT,231,Exports_2.xlsx,page_678_table_1
1822,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1823,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1824,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1825,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1826,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1827,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1828,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1829,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1830,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1831,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1832,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1833,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1834,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1835,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1836,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1837,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1838,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1839,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1840,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1841,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1842,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1843,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1844,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1845,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1846,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1847,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1848,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1849,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1850,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1851,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1852,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1853,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1854,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1855,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1856,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1857,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1858,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1859,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1860,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1861,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1862,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1863,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1864,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1865,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1866,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1867,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1868,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1869,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1870,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1871,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1872,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1873,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1874,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1875,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1876,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
1877,Sudan,Cotton,1000 MT,NA,Exports_2.xlsx,page_678_table_1
