proc_code,crop_process,crop_original,unit,iso3c,rate_value
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,SEN,22.745335
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,ZAF,120.03319
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,THA,151.59859
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,UKR,18.721146
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,BFA,22.458641
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,VNM,193.71602
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,ETH,11.4253
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,ZAR,0.55206984
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,ZMB,8.27738
p054,Jute-Like Fibres production,jutelikefiber,kgN/ha,SDN,9.3791456
p056,Sisal production,sisal,kgN/ha,AGO,0.0283949
p056,Sisal production,sisal,kgN/ha,BWA,0.32070932
p056,Sisal production,sisal,kgN/ha,BRA,2.2254732
p056,Sisal production,sisal,kgN/ha,BZE,1.5110142
p056,Sisal production,sisal,kgN/ha,MMR,0.91027874
p056,Sisal production,sisal,kgN/ha,CMR,0.31971252
p056,Sisal production,sisal,kgN/ha,CAF,0.018508753
p056,Sisal production,sisal,kgN/ha,CHN,3.6475348
p056,Sisal production,sisal,kgN/ha,COL,2.9668345
p056,Sisal production,sisal,kgN/ha,CUB,0.35496849
p056,Sisal production,sisal,kgN/ha,DOM,3.3415318
p056,Sisal production,sisal,kgN/ha,GIN,0.054080565
p056,Sisal production,sisal,kgN/ha,HAI,0.81061894
p056,Sisal production,sisal,kgN/ha,IND,2.0770328
p056,Sisal production,sisal,kgN/ha,IDN,4.1618819
p056,Sisal production,sisal,kgN/ha,CIV,0.33644074
p056,Sisal production,sisal,kgN/ha,KAZ,0.1291064
p056,Sisal production,sisal,kgN/ha,JAM,2.5655241
p056,Sisal production,sisal,kgN/ha,KEN,0.92667133
p056,Sisal production,sisal,kgN/ha,PRK,4.0239983
p056,Sisal production,sisal,kgN/ha,LAO,0.58866948
p056,Sisal production,sisal,kgN/ha,LSO,0.55684388
p056,Sisal production,sisal,kgN/ha,MDG,0.075647704
p056,Sisal production,sisal,kgN/ha,MWI,2.9463296
p056,Sisal production,sisal,kgN/ha,MYS,2.8676038
p056,Sisal production,sisal,kgN/ha,MLI,0.19014373
p056,Sisal production,sisal,kgN/ha,MEX,3.8089364
p056,Sisal production,sisal,kgN/ha,MNG,0.085948728
p056,Sisal production,sisal,kgN/ha,MAR,5.2999301
p056,Sisal production,sisal,kgN/ha,MOZ,0.1264699
p056,Sisal production,sisal,kgN/ha,NAM,0.030790552
p056,Sisal production,sisal,kgN/ha,NPL,1.1659521
p056,Sisal production,sisal,kgN/ha,GNB,0.15448138
p056,Sisal production,sisal,kgN/ha,ZWE,1.2021391
p056,Sisal production,sisal,kgN/ha,RWA,0.013528961
p056,Sisal production,sisal,kgN/ha,RUS,0.85050732
p056,Sisal production,sisal,kgN/ha,SLE,0.05105387
p056,Sisal production,sisal,kgN/ha,ZAF,3.6010027
p056,Sisal production,sisal,kgN/ha,TZA,0.21101938
p056,Sisal production,sisal,kgN/ha,THA,4.5479655
p056,Sisal production,sisal,kgN/ha,UGA,0.082324192
p056,Sisal production,sisal,kgN/ha,USA,1.8310789
p056,Sisal production,sisal,kgN/ha,VEN,3.3296344
p056,Sisal production,sisal,kgN/ha,VNM,5.8114944
p056,Sisal production,sisal,kgN/ha,ETH,0.3427597
p056,Sisal production,sisal,kgN/ha,ZAR,0.016562149
p056,Sisal production,sisal,kgN/ha,ZMB,0.24832198
p056,Sisal production,sisal,kgN/ha,SDN,0.28137508
p059,Tobacco production,tobacco,kgN/ha,ARM,17.938223
p059,Tobacco production,tobacco,kgN/ha,AFG,1.222771
p059,Tobacco production,tobacco,kgN/ha,ALB,15.000003
p059,Tobacco production,tobacco,kgN/ha,DZA,7.6367073
p059,Tobacco production,tobacco,kgN/ha,AGO,0.86989301
p059,Tobacco production,tobacco,kgN/ha,ARG,9.9999914
p059,Tobacco production,tobacco,kgN/ha,AUS,108.58011
p059,Tobacco production,tobacco,kgN/ha,AUT,141.2641
p059,Tobacco production,tobacco,kgN/ha,BGD,33.834225
p059,Tobacco production,tobacco,kgN/ha,BOL,3.5485306
p059,Tobacco production,tobacco,kgN/ha,BWA,3.1643364
p059,Tobacco production,tobacco,kgN/ha,BRA,30.139566
p059,Tobacco production,tobacco,kgN/ha,BGR,59.199947
p059,Tobacco production,tobacco,kgN/ha,MMR,2.2757018
p059,Tobacco production,tobacco,kgN/ha,BDI,1.1569433
p059,Tobacco production,tobacco,kgN/ha,CMR,9.7945795
p059,Tobacco production,tobacco,kgN/ha,CAN,19.234785
p059,Tobacco production,tobacco,kgN/ha,CAF,0.15494573
p059,Tobacco production,tobacco,kgN/ha,LKA,47.896713
p059,Tobacco production,tobacco,kgN/ha,TCD,0.94656491
p059,Tobacco production,tobacco,kgN/ha,CHL,131.51137
p059,Tobacco production,tobacco,kgN/ha,CHN,112.89705
p059,Tobacco production,tobacco,kgN/ha,COL,56.000027
p059,Tobacco production,tobacco,kgN/ha,COG,10.453128
p059,Tobacco production,tobacco,kgN/ha,COS,255.66678
p059,Tobacco production,tobacco,kgN/ha,CUB,113.79997
p059,Tobacco production,tobacco,kgN/ha,CZE,142.49059
p059,Tobacco production,tobacco,kgN/ha,AZE,8.999999
p059,Tobacco production,tobacco,kgN/ha,BEN,14.975503
p059,Tobacco production,tobacco,kgN/ha,DOM,80.196938
p059,Tobacco production,tobacco,kgN/ha,BLR,15.610965
p059,Tobacco production,tobacco,kgN/ha,ECU,70.310043
p059,Tobacco production,tobacco,kgN/ha,ELS,129.83772
p059,Tobacco production,tobacco,kgN/ha,FRA,144.7498
p059,Tobacco production,tobacco,kgN/ha,GEO,35.534615
p059,Tobacco production,tobacco,kgN/ha,GAB,0.72343385
p059,Tobacco production,tobacco,kgN/ha,DEU,93.812752
p059,Tobacco production,tobacco,kgN/ha,BIH,15.731478
p059,Tobacco production,tobacco,kgN/ha,GHA,1.8190567
p059,Tobacco production,tobacco,kgN/ha,GRC,122.47461
p059,Tobacco production,tobacco,kgN/ha,GUA,40.453056
p059,Tobacco production,tobacco,kgN/ha,GIN,0.45273453
p059,Tobacco production,tobacco,kgN/ha,GUY,53.016243
p059,Tobacco production,tobacco,kgN/ha,HAI,6.7860808
p059,Tobacco production,tobacco,kgN/ha,HON,86.616455
p059,Tobacco production,tobacco,kgN/ha,HUN,92.544373
p059,Tobacco production,tobacco,kgN/ha,HRV,15.399997
p059,Tobacco production,tobacco,kgN/ha,IND,91.205482
p059,Tobacco production,tobacco,kgN/ha,IDN,60.000072
p059,Tobacco production,tobacco,kgN/ha,IRN,39.169834
p059,Tobacco production,tobacco,kgN/ha,IRQ,183.81305
p059,Tobacco production,tobacco,kgN/ha,ISR,120
p059,Tobacco production,tobacco,kgN/ha,ITA,108.71724
p059,Tobacco production,tobacco,kgN/ha,CIV,10.307055
p059,Tobacco production,tobacco,kgN/ha,KAZ,1.2738535
p059,Tobacco production,tobacco,kgN/ha,JAM,25.313202
p059,Tobacco production,tobacco,kgN/ha,JPN,280.00012
p059,Tobacco production,tobacco,kgN/ha,JOR,183.81303
p059,Tobacco production,tobacco,kgN/ha,KGZ,6.0283828
p059,Tobacco production,tobacco,kgN/ha,KEN,7.4133658
p059,Tobacco production,tobacco,kgN/ha,KHM,0.93300182
p059,Tobacco production,tobacco,kgN/ha,PRK,33.686848
p059,Tobacco production,tobacco,kgN/ha,KOR,175.29803
p059,Tobacco production,tobacco,kgN/ha,LVA,184.01051
p059,Tobacco production,tobacco,kgN/ha,LAO,7.0149951
p059,Tobacco production,tobacco,kgN/ha,LBN,77.1726
p059,Tobacco production,tobacco,kgN/ha,LBY,22.453758
p059,Tobacco production,tobacco,kgN/ha,MDG,0.2445948
p059,Tobacco production,tobacco,kgN/ha,MWI,23.999998
p059,Tobacco production,tobacco,kgN/ha,MYS,68.822708
p059,Tobacco production,tobacco,kgN/ha,MLI,1.5917852
p059,Tobacco production,tobacco,kgN/ha,MEX,81.2575
p059,Tobacco production,tobacco,kgN/ha,MNG,2.6330888
p059,Tobacco production,tobacco,kgN/ha,MAR,162.36642
p059,Tobacco production,tobacco,kgN/ha,MOZ,1.0587397
p059,Tobacco production,tobacco,kgN/ha,MDA,6.7999992
p059,Tobacco production,tobacco,kgN/ha,NAM,0.30380058
p059,Tobacco production,tobacco,kgN/ha,NPL,9.760747
p059,Tobacco production,tobacco,kgN/ha,MKD,27.571163
p059,Tobacco production,tobacco,kgN/ha,NIC,14.954411
p059,Tobacco production,tobacco,kgN/ha,NER,0.37712285
p059,Tobacco production,tobacco,kgN/ha,NGA,3.6393199
p059,Tobacco production,tobacco,kgN/ha,PAK,178.1152
p059,Tobacco production,tobacco,kgN/ha,PAN,27.93227
p059,Tobacco production,tobacco,kgN/ha,PRY,17.999992
p059,Tobacco production,tobacco,kgN/ha,PER,31.641804
p059,Tobacco production,tobacco,kgN/ha,PHL,60.000008
p059,Tobacco production,tobacco,kgN/ha,POL,122.79316
p059,Tobacco production,tobacco,kgN/ha,PRT,76.017754
p059,Tobacco production,tobacco,kgN/ha,PRI,113.94704
p059,Tobacco production,tobacco,kgN/ha,ZWE,14.024991
p059,Tobacco production,tobacco,kgN/ha,ROM,16.67971
p059,Tobacco production,tobacco,kgN/ha,RWA,0.11325743
p059,Tobacco production,tobacco,kgN/ha,RUS,8.391696
p059,Tobacco production,tobacco,kgN/ha,SRM,30.857586
p059,Tobacco production,tobacco,kgN/ha,SLE,0.42739648
p059,Tobacco production,tobacco,kgN/ha,SVN,188.72342
p059,Tobacco production,tobacco,kgN/ha,SVK,21.753963
p059,Tobacco production,tobacco,kgN/ha,ZAF,45.012672
p059,Tobacco production,tobacco,kgN/ha,ESP,72.369415
p059,Tobacco production,tobacco,kgN/ha,TJK,7.353847
p059,Tobacco production,tobacco,kgN/ha,SWZ,9.3262577
p059,Tobacco production,tobacco,kgN/ha,CHE,157.97969
p059,Tobacco production,tobacco,kgN/ha,SYR,122.51646
p059,Tobacco production,tobacco,kgN/ha,TKM,43.623856
p059,Tobacco production,tobacco,kgN/ha,TZA,2.0046883
p059,Tobacco production,tobacco,kgN/ha,THA,63.750019
p059,Tobacco production,tobacco,kgN/ha,TGO,2.1053088
p059,Tobacco production,tobacco,kgN/ha,TRI,133.04202
p059,Tobacco production,tobacco,kgN/ha,OMN,31.544498
p059,Tobacco production,tobacco,kgN/ha,TUN,37.575134
p059,Tobacco production,tobacco,kgN/ha,TUR,3.3940125
p059,Tobacco production,tobacco,kgN/ha,ARE,118.61115
p059,Tobacco production,tobacco,kgN/ha,UGA,0.68917584
p059,Tobacco production,tobacco,kgN/ha,UKR,17.20603
p059,Tobacco production,tobacco,kgN/ha,USA,97.626167
p059,Tobacco production,tobacco,kgN/ha,BFA,5.640377
p059,Tobacco production,tobacco,kgN/ha,URY,27.718767
p059,Tobacco production,tobacco,kgN/ha,UZB,122.64562
p059,Tobacco production,tobacco,kgN/ha,VEN,133.1859
p059,Tobacco production,tobacco,kgN/ha,VNM,104.50008
p059,Tobacco production,tobacco,kgN/ha,ETH,2.8694062
p059,Tobacco production,tobacco,kgN/ha,YEM,16.88908
p059,Tobacco production,tobacco,kgN/ha,ZAR,0.13864969
p059,Tobacco production,tobacco,kgN/ha,ZMB,2.0788233
p059,Tobacco production,tobacco,kgN/ha,BEL,145.86551
p059,Tobacco production,tobacco,kgN/ha,LUX,227.89409
p059,Tobacco production,tobacco,kgN/ha,SDN,8.6200895
p060,Rubber production,rubber,kgN/ha,AGO,0.2408563
p060,Rubber production,rubber,kgN/ha,BGD,6.7360229
p060,Rubber production,rubber,kgN/ha,BOL,0.98251808
p060,Rubber production,rubber,kgN/ha,BRA,27.984709
p060,Rubber production,rubber,kgN/ha,BZE,12.817003
p060,Rubber production,rubber,kgN/ha,BRN,0.181731
p060,Rubber production,rubber,kgN/ha,CMR,2.7119246
p060,Rubber production,rubber,kgN/ha,CAF,0.030847993
p060,Rubber production,rubber,kgN/ha,LKA,13.470949
p060,Rubber production,rubber,kgN/ha,CHN,72.950699
p060,Rubber production,rubber,kgN/ha,COL,27.690477
p060,Rubber production,rubber,kgN/ha,COG,2.8942637
p060,Rubber production,rubber,kgN/ha,ECU,19.467457
p060,Rubber production,rubber,kgN/ha,GAB,0.68432868
p060,Rubber production,rubber,kgN/ha,GHA,0.36215422
p060,Rubber production,rubber,kgN/ha,GUA,21.446095
p060,Rubber production,rubber,kgN/ha,GIN,0.090134449
p060,Rubber production,rubber,kgN/ha,IND,24.99431
p060,Rubber production,rubber,kgN/ha,IDN,21.000006
p060,Rubber production,rubber,kgN/ha,CIV,2.8538189
p060,Rubber production,rubber,kgN/ha,KAZ,1.2049937
p060,Rubber production,rubber,kgN/ha,KHM,0.9330017
p060,Rubber production,rubber,kgN/ha,PRK,6.7066784
p060,Rubber production,rubber,kgN/ha,LAO,0.98111773
p060,Rubber production,rubber,kgN/ha,MYS,26.76437
p060,Rubber production,rubber,kgN/ha,MLI,0.31690687
p060,Rubber production,rubber,kgN/ha,MEX,35.550137
p060,Rubber production,rubber,kgN/ha,MNG,0.7290501
p060,Rubber production,rubber,kgN/ha,NPL,1.9432572
p060,Rubber production,rubber,kgN/ha,NGA,1.0076554
p060,Rubber production,rubber,kgN/ha,PNG,2.2377644
p060,Rubber production,rubber,kgN/ha,PER,29.931412
p060,Rubber production,rubber,kgN/ha,PHL,10
p060,Rubber production,rubber,kgN/ha,GNB,0.25746948
p060,Rubber production,rubber,kgN/ha,RUS,7.9380727
p060,Rubber production,rubber,kgN/ha,SLE,0.085089952
p060,Rubber production,rubber,kgN/ha,THA,22.499994
p060,Rubber production,rubber,kgN/ha,USA,15.788934
p060,Rubber production,rubber,kgN/ha,VNM,36.000004
p060,Rubber production,rubber,kgN/ha,ZAR,0.027603613
p060,Rubber production,rubber,kgN/ha,ZMB,0.41387078
p061,Fodder crops production,fornes,kgN/ha,ARM,16.844355
p061,Fodder crops production,fornes,kgN/ha,AFG,4.2018819
p061,Fodder crops production,fornes,kgN/ha,DZA,8.3918915
p061,Fodder crops production,fornes,kgN/ha,ARG,13.450818
p061,Fodder crops production,fornes,kgN/ha,BGD,116.26661
p061,Fodder crops production,fornes,kgN/ha,BRA,37.152992
p061,Fodder crops production,fornes,kgN/ha,BZE,43.468002
p061,Fodder crops production,fornes,kgN/ha,BGR,0.068000004
p061,Fodder crops production,fornes,kgN/ha,MMR,26.186382
p061,Fodder crops production,fornes,kgN/ha,CAF,0.53244942
p061,Fodder crops production,fornes,kgN/ha,TCD,3.2527378
p061,Fodder crops production,fornes,kgN/ha,CHL,47.529751
p061,Fodder crops production,fornes,kgN/ha,CHN,96.202293
p061,Fodder crops production,fornes,kgN/ha,CYP,172.61183
p061,Fodder crops production,fornes,kgN/ha,CZE,37.514954
p061,Fodder crops production,fornes,kgN/ha,AZE,4.1463261
p061,Fodder crops production,fornes,kgN/ha,DNK,98.658478
p061,Fodder crops production,fornes,kgN/ha,BLR,17.154713
p061,Fodder crops production,fornes,kgN/ha,GEO,33.367718
p061,Fodder crops production,fornes,kgN/ha,DEU,29.87068
p061,Fodder crops production,fornes,kgN/ha,HUN,70.095078
p061,Fodder crops production,fornes,kgN/ha,IND,80.749008
p061,Fodder crops production,fornes,kgN/ha,IRN,38.813648
p061,Fodder crops production,fornes,kgN/ha,IRQ,172.6042
p061,Fodder crops production,fornes,kgN/ha,ITA,5.7100172
p061,Fodder crops production,fornes,kgN/ha,KAZ,1.3998215
p061,Fodder crops production,fornes,kgN/ha,JOR,172.60419
p061,Fodder crops production,fornes,kgN/ha,KGZ,20.7157
p061,Fodder crops production,fornes,kgN/ha,PRK,115.76012
p061,Fodder crops production,fornes,kgN/ha,KOR,132.77444
p061,Fodder crops production,fornes,kgN/ha,KWT,150.00002
p061,Fodder crops production,fornes,kgN/ha,LVA,184.66122
p061,Fodder crops production,fornes,kgN/ha,LAO,16.934509
p061,Fodder crops production,fornes,kgN/ha,LBN,41.836658
p061,Fodder crops production,fornes,kgN/ha,LBY,24.674191
p061,Fodder crops production,fornes,kgN/ha,MEX,41.298
p061,Fodder crops production,fornes,kgN/ha,MNG,2.4725237
p061,Fodder crops production,fornes,kgN/ha,MAR,152.46544
p061,Fodder crops production,fornes,kgN/ha,MDA,10.026836
p061,Fodder crops production,fornes,kgN/ha,NPL,33.541447
p061,Fodder crops production,fornes,kgN/ha,NLD,29.979221
p061,Fodder crops production,fornes,kgN/ha,NZL,161.77388
p061,Fodder crops production,fornes,kgN/ha,NOR,176.0479
p061,Fodder crops production,fornes,kgN/ha,PAK,173.3167
p061,Fodder crops production,fornes,kgN/ha,PRY,1.3796282
p061,Fodder crops production,fornes,kgN/ha,PER,34.770828
p061,Fodder crops production,fornes,kgN/ha,PHL,69.40564
p061,Fodder crops production,fornes,kgN/ha,POL,103.16373
p061,Fodder crops production,fornes,kgN/ha,PRT,53.370571
p061,Fodder crops production,fornes,kgN/ha,ROM,18.329159
p061,Fodder crops production,fornes,kgN/ha,RUS,9.2215405
p061,Fodder crops production,fornes,kgN/ha,SRM,33.909061
p061,Fodder crops production,fornes,kgN/ha,SAU,275.00003
p061,Fodder crops production,fornes,kgN/ha,SVK,64.078339
p061,Fodder crops production,fornes,kgN/ha,TJK,25.270466
p061,Fodder crops production,fornes,kgN/ha,SYR,115.04548
p061,Fodder crops production,fornes,kgN/ha,THA,130.83333
p061,Fodder crops production,fornes,kgN/ha,TUR,27.603924
p061,Fodder crops production,fornes,kgN/ha,UGA,2.3682556
p061,Fodder crops production,fornes,kgN/ha,UKR,16.156832
p061,Fodder crops production,fornes,kgN/ha,USA,52.677761
p061,Fodder crops production,fornes,kgN/ha,UZB,115.16676
p061,Fodder crops production,fornes,kgN/ha,VNM,167.18179
p061,Fodder crops production,fornes,kgN/ha,ETH,9.8603201
p061,Fodder crops production,fornes,kgN/ha,ZAR,0.47645047
p061,Fodder crops production,fornes,kgN/ha,LUX,172.6118
p061,Fodder crops production,fornes,kgN/ha,SDN,8.0944452
p062,Grazing production,past2000,kgN/ha,ARM,0.24087507
p062,Grazing production,past2000,kgN/ha,AFG,0.2741757
p062,Grazing production,past2000,kgN/ha,ALB,1.0187279
p062,Grazing production,past2000,kgN/ha,DZA,0.29471168
p062,Grazing production,past2000,kgN/ha,AGO,0.011680958
p062,Grazing production,past2000,kgN/ha,ARG,0.47237426
p062,Grazing production,past2000,kgN/ha,AUS,0.22184622
p062,Grazing production,past2000,kgN/ha,AUT,7.6892362
p062,Grazing production,past2000,kgN/ha,BHR,16.931438
p062,Grazing production,past2000,kgN/ha,BGD,7.5864811
p062,Grazing production,past2000,kgN/ha,BOL,0.047649827
p062,Grazing production,past2000,kgN/ha,BWA,0.12211631
p062,Grazing production,past2000,kgN/ha,BRA,1.067445
p062,Grazing production,past2000,kgN/ha,BZE,0.62159455
p062,Grazing production,past2000,kgN/ha,BRN,0.059473991
p062,Grazing production,past2000,kgN/ha,BGR,0.0014180657
p062,Grazing production,past2000,kgN/ha,MMR,1.7086798
p062,Grazing production,past2000,kgN/ha,BDI,0.25941575
p062,Grazing production,past2000,kgN/ha,CMR,0.13152198
p062,Grazing production,past2000,kgN/ha,CAN,1.5087316
p062,Grazing production,past2000,kgN/ha,CAF,0.034742698
p062,Grazing production,past2000,kgN/ha,LKA,1.3194305
p062,Grazing production,past2000,kgN/ha,TCD,0.21224359
p062,Grazing production,past2000,kgN/ha,CHL,4.6273336
p062,Grazing production,past2000,kgN/ha,CHN,1.3470385
p062,Grazing production,past2000,kgN/ha,COL,1.1296803
p062,Grazing production,past2000,kgN/ha,COG,0.14036503
p062,Grazing production,past2000,kgN/ha,COS,1.4602475
p062,Grazing production,past2000,kgN/ha,CUB,0.13516116
p062,Grazing production,past2000,kgN/ha,CYP,16.931437
p062,Grazing production,past2000,kgN/ha,CZE,1.1925852
p062,Grazing production,past2000,kgN/ha,AZE,0.13076378
p062,Grazing production,past2000,kgN/ha,BEN,3.3578825
p062,Grazing production,past2000,kgN/ha,DNK,33.794121
p062,Grazing production,past2000,kgN/ha,DOM,0.56816113
p062,Grazing production,past2000,kgN/ha,BLR,32.178963
p062,Grazing production,past2000,kgN/ha,ECU,0.94412631
p062,Grazing production,past2000,kgN/ha,EGY,1.8597158
p062,Grazing production,past2000,kgN/ha,ELS,1.7434657
p062,Grazing production,past2000,kgN/ha,EST,3.8928046
p062,Grazing production,past2000,kgN/ha,FIN,145.06696
p062,Grazing production,past2000,kgN/ha,FRA,71.742989
p062,Grazing production,past2000,kgN/ha,GEO,0.47716019
p062,Grazing production,past2000,kgN/ha,GAB,0.027918356
p062,Grazing production,past2000,kgN/ha,GMB,1.0638705
p062,Grazing production,past2000,kgN/ha,DEU,98.47718
p062,Grazing production,past2000,kgN/ha,BIH,0.60710055
p062,Grazing production,past2000,kgN/ha,GHA,0.40787819
p062,Grazing production,past2000,kgN/ha,GRC,2.4313519
p062,Grazing production,past2000,kgN/ha,GUA,1.0400852
p062,Grazing production,past2000,kgN/ha,GIN,0.10151442
p062,Grazing production,past2000,kgN/ha,GUY,0.71190405
p062,Grazing production,past2000,kgN/ha,HAI,1.5216097
p062,Grazing production,past2000,kgN/ha,HON,1.3361936
p062,Grazing production,past2000,kgN/ha,HUN,6.8756051
p062,Grazing production,past2000,kgN/ha,HRV,10.733714
p062,Grazing production,past2000,kgN/ha,IND,1.1065032
p062,Grazing production,past2000,kgN/ha,IDN,1.7120936
p062,Grazing production,past2000,kgN/ha,IRN,1.4466448
p062,Grazing production,past2000,kgN/ha,IRQ,2.4682484
p062,Grazing production,past2000,kgN/ha,IRL,105.24898
p062,Grazing production,past2000,kgN/ha,ISR,14.318062
p062,Grazing production,past2000,kgN/ha,ITA,12.820014
p062,Grazing production,past2000,kgN/ha,CIV,0.13840353
p062,Grazing production,past2000,kgN/ha,KAZ,0.049159858
p062,Grazing production,past2000,kgN/ha,JAM,0.9768728
p062,Grazing production,past2000,kgN/ha,JPN,106.00003
p062,Grazing production,past2000,kgN/ha,JOR,2.4682486
p062,Grazing production,past2000,kgN/ha,KGZ,1.351715
p062,Grazing production,past2000,kgN/ha,KEN,1.7394463
p062,Grazing production,past2000,kgN/ha,KHM,1.0507981
p062,Grazing production,past2000,kgN/ha,PRK,7.5534329
p062,Grazing production,past2000,kgN/ha,KOR,13.023804
p062,Grazing production,past2000,kgN/ha,KWT,15.590108
p062,Grazing production,past2000,kgN/ha,LVA,25.51507
p062,Grazing production,past2000,kgN/ha,LAO,1.1049893
p062,Grazing production,past2000,kgN/ha,LBN,1.4692446
p062,Grazing production,past2000,kgN/ha,LSO,0.22907205
p062,Grazing production,past2000,kgN/ha,LBY,0.86652339
p062,Grazing production,past2000,kgN/ha,LTU,26
p062,Grazing production,past2000,kgN/ha,MDG,0.14199796
p062,Grazing production,past2000,kgN/ha,MWI,5.5305452
p062,Grazing production,past2000,kgN/ha,MYS,1.0918961
p062,Grazing production,past2000,kgN/ha,MLI,0.35691822
p062,Grazing production,past2000,kgN/ha,MRT,0.16512182
p062,Grazing production,past2000,kgN/ha,MEX,0.03395313
p062,Grazing production,past2000,kgN/ha,MNG,0.035357177
p062,Grazing production,past2000,kgN/ha,MAR,1.2341208
p062,Grazing production,past2000,kgN/ha,MOZ,0.23739617
p062,Grazing production,past2000,kgN/ha,MDA,0.14338428
p062,Grazing production,past2000,kgN/ha,NAM,0.011724098
p062,Grazing production,past2000,kgN/ha,NPL,2.1886041
p062,Grazing production,past2000,kgN/ha,NLD,238.78046
p062,Grazing production,past2000,kgN/ha,MKD,1.064011
p062,Grazing production,past2000,kgN/ha,NZL,16.308096
p062,Grazing production,past2000,kgN/ha,NIC,0.76898366
p062,Grazing production,past2000,kgN/ha,NER,0.084560335
p062,Grazing production,past2000,kgN/ha,NGA,0.048868902
p062,Grazing production,past2000,kgN/ha,NOR,160.04355
p062,Grazing production,past2000,kgN/ha,PAK,2.3036327
p062,Grazing production,past2000,kgN/ha,PAN,1.0779463
p062,Grazing production,past2000,kgN/ha,PNG,0.10852637
